,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,64100,2,-100,-0.16,63700,64600,63600,8681930,557195358100,382663061455000,5969782550,STK
1,373220,KR7373220003,LG에너지솔루션,KOSPI,,547000,2,-6000,-1.08,547000,549000,542000,183187,100065917000,127998000000000,234000000,STK
2,000660,KR7000660001,SK하이닉스,KOSPI,,87200,1,900,1.04,86300,87600,86200,2707382,235358296300,63481806228000,728002365,STK
3,207940,KR7207940008,삼성바이오로직스,KOSPI,,781000,2,-2000,-0.26,783000,785000,775000,28892,22530666000,55586894000000,71174000,STK
4,051910,KR7051910008,LG화학,KOSPI,,688000,2,-3000,-0.43,697000,700000,685000,231354,159773557000,48567531984000,70592343,STK
5,006400,KR7006400006,삼성SDI,KOSPI,,665000,2,-5000,-0.75,664000,672000,663000,145802,97266306000,45728412450000,68764530,STK
6,005935,KR7005931001,삼성전자우,KOSPI,,54800,2,-600,-1.08,55200,55300,54800,974185,53505980900,45094191160000,822886700,STK
7,005380,KR7005380001,현대차,KOSPI,,208500,1,500,0.24,207000,209500,205500,538935,112037448500,44104319001000,211531506,STK
8,000270,KR7000270009,기아,KOSPI,,89400,2,-700,-0.78,90000,90300,88800,1132310,101518009200,36239483221800,405363347,STK
9,035420,KR7035420009,NAVER,KOSPI,,213500,1,2500,1.18,212000,214000,210000,665458,141724686736,35024479647500,164049085,STK
10,005490,KR7005490008,POSCO홀딩스,KOSPI,,363500,1,1000,0.28,359500,368000,359500,624594,227340767000,30741642105000,84571230,STK
11,035720,KR7035720002,카카오,KOSPI,,56600,1,600,1.07,56200,57200,55600,1230769,69667051400,25234607844800,445841128,STK
12,068270,KR7068270008,셀트리온,KOSPI,,166600,2,-2000,-1.19,167800,169800,166400,299245,50268923400,24378777586800,146331198,STK
13,003670,KR7003670007,포스코퓨처엠,KOSPI,,300500,2,-1000,-0.33,299500,305500,299000,764738,230708862500,23277697610000,77463220,STK
14,012330,KR7012330007,현대모비스,KOSPI,,225000,2,-5000,-2.17,228000,229000,224000,169219,38269063000,21214146150000,94285094,STK
15,028260,KR7028260008,삼성물산,KOSPI,,111100,2,-300,-0.27,111100,111600,109800,172532,19091527700,20619234537000,185591670,STK
16,105560,KR7105560007,KB금융,KOSPI,,48600,2,-600,-1.22,49000,49000,48400,2291265,112060963225,19610638099200,403511072,STK
17,066570,KR7066570003,LG전자,KOSPI,,111800,2,-4400,-3.79,116100,116200,111800,751135,84818796500,18295825605200,163647814,STK
18,055550,KR7055550008,신한지주,KOSPI,,34650,2,-650,-1.84,35100,35350,34550,2120065,74030627650,17502006025350,505108399,STK
19,096770,KR7096770003,SK이노베이션,KOSPI,,177100,2,-1100,-0.62,177800,180300,176700,296729,52901714200,16375651384400,92465564,STK
20,003550,KR7003550001,LG,KOSPI,,88400,2,-2600,-2.86,90600,90900,87400,200473,17705334300,13905407781200,157300993,STK
21,032830,KR7032830002,삼성생명,KOSPI,,66800,2,-900,-1.33,67100,67800,66400,180495,12059861900,13360000000000,200000000,STK
22,015760,KR7015760002,한국전력,KOSPI,,19700,1,360,1.86,19410,19840,19090,2831923,55326951960,12646692316900,641964077,STK
23,086790,KR7086790003,하나금융지주,KOSPI,,41100,2,-800,-1.91,41850,41900,41000,1348939,55975670150,12161632863600,295903476,STK
24,034730,KR7034730002,SK,KOSPI,,164700,2,-1600,-0.96,166400,166400,164100,99179,16346111100,12055764786300,73198329,STK
25,352820,KR7352820005,하이브,KOSPI,,282000,1,4500,1.62,280500,287500,277500,242818,68532959500,11743813014000,41644727,STK
26,323410,KR7323410001,카카오뱅크,KOSPI,,24450,2,-550,-2.2,25050,25150,24300,1037966,25612131630,11656956499650,476767137,STK
27,033780,KR7033780008,KT&G,KOSPI,,84600,2,-600,-0.7,85000,85000,84200,393873,33311335283,11614945246200,137292497,STK
28,017670,KR7017670001,SK텔레콤,KOSPI,,50300,2,-200,-0.4,50500,50800,50100,526098,26550509000,11007307143200,218833144,STK
29,000810,KR7000810002,삼성화재,KOSPI,,225500,2,-4500,-1.96,230500,230500,222000,167144,37996356000,10683025743500,47374837,STK
30,009150,KR7009150004,삼성전기,KOSPI,,135900,3,0,0.0,135900,137300,135400,276249,37642654900,10150873286400,74693696,STK
31,329180,KR7329180004,HD현대중공업,KOSPI,,112600,2,-2600,-2.26,115300,115300,111400,161959,18262980100,9995852861600,88773116,STK
32,259960,KR7259960003,크래프톤,KOSPI,,200500,1,1700,0.86,197900,202000,196100,147250,29395054000,9872076645000,49237290,STK
33,010130,KR7010130003,고려아연,KOSPI,,491000,2,-6500,-1.31,498500,498500,488500,44471,21842216500,9752810578000,19863158,STK
34,034020,KR7034020008,두산에너빌리티,KOSPI,,15140,2,-190,-1.24,15350,15400,15100,3485233,52854761310,9698095750440,640561146,STK
35,138040,KR7138040001,메리츠금융지주,KOSPI,,46300,1,550,1.2,45800,47250,45500,998845,46101209600,9640486825400,208217858,STK
36,011200,KR7011200003,HMM,KOSPI,,19680,3,0,0.0,19840,19850,19310,1015756,19885843680,9624297281280,489039496,STK
37,018260,KR7018260000,삼성에스디에스,KOSPI,,116700,2,-300,-0.26,116800,117400,115900,131216,15306795400,9029989260000,77377800,STK
38,051900,KR7051900009,LG생활건강,KOSPI,,567000,2,-10000,-1.73,574000,576000,566000,39251,22348581000,8855517699000,15618197,STK
39,316140,KR7316140003,우리금융지주,KOSPI,,11750,2,-70,-0.59,11800,11850,11710,1494084,17591502320,8554711450750,728060549,STK
40,003490,KR7003490000,대한항공,KOSPI,,22700,2,-100,-0.44,22800,22850,22650,461981,10501768450,8358609004700,368220661,STK
41,036570,KR7036570000,엔씨소프트,KOSPI,,379500,1,7000,1.88,376000,382000,372500,97176,36781113000,8331551349000,21954022,STK
42,030200,KR7030200000,KT,KOSPI,,31800,1,550,1.76,31450,32250,31400,1859785,59316420100,8303355494400,261111808,STK
43,010950,KR7010950004,S-Oil,KOSPI,,71400,2,-1000,-1.38,72100,72400,71300,267427,19118286000,8038411348800,112582792,STK
44,024110,KR7024110009,기업은행,KOSPI,,10070,2,-10,-0.1,10080,10090,10010,803328,8078109240,8030078500830,797425869,STK
45,009830,KR7009830001,한화솔루션,KOSPI,,44850,2,-1300,-2.82,46400,46500,44800,1096334,49566446850,7709380239600,171892536,STK
46,011170,KR7011170008,롯데케미칼,KOSPI,,176900,1,1900,1.09,176500,177200,171000,172536,30110291200,7566971621100,42775419,STK
47,377300,KR7377300009,카카오페이,KOSPI,,56000,2,-600,-1.06,56000,57000,55600,130351,7338097800,7505429120000,134025520,STK
48,090430,KR7090430000,아모레퍼시픽,KOSPI,,114800,2,-1100,-0.95,116000,117000,114600,173290,19957026000,6714968733200,58492759,STK
49,011070,KR7011070000,LG이노텍,KOSPI,,281000,1,10500,3.88,271500,286000,269000,486711,136922660500,6650457067000,23667107,STK
50,086280,KR7086280005,현대글로비스,KOSPI,,163900,2,-3500,-2.09,167500,167600,163200,84611,13974278800,6146250000000,37500000,STK
51,009540,KR7009540006,HD한국조선해양,KOSPI,,85900,2,-2200,-2.5,87800,87900,85900,149187,12897563900,6079410664400,70773116,STK
52,302440,KR7302440003,SK바이오사이언스,KOSPI,,78000,1,100,0.13,78600,79900,77300,292157,23001797900,5989155588000,76784046,STK
53,402340,KR7402340004,SK스퀘어,KOSPI,,42100,1,200,0.48,41550,42300,41350,299951,12565287300,5955784739100,141467571,STK
54,028050,KR7028050003,삼성엔지니어링,KOSPI,,29400,1,200,0.68,29250,29450,29050,662646,19389127100,5762400000000,196000000,STK
55,361610,KR7361610009,SK아이이테크놀로지,KOSPI,,80700,2,-2700,-3.24,82700,84700,80600,314342,25853923200,5753715674400,71297592,STK
56,271560,KR7271560005,오리온,KOSPI,,143100,2,-1400,-0.97,142700,144600,141100,47061,6726667500,5657620489200,39536132,STK
57,326030,KR7326030004,SK바이오팜,KOSPI,,71900,1,2400,3.45,69600,74400,69600,212253,15379766800,5630722675000,78313250,STK
58,005830,KR7005830005,DB손해보험,KOSPI,,78100,2,-4800,-5.79,82900,83300,77800,304327,24010121400,5529480000000,70800000,STK
59,383220,KR7383220001,F&F,KOSPI,,138600,2,-600,-0.43,138600,139200,137000,69667,9603127700,5309360595000,38307075,STK
60,034220,KR7034220004,LG디스플레이,KOSPI,,14790,2,-280,-1.86,14990,15000,14660,1227286,18172621910,5292094203000,357815700,STK
61,012450,KR7012450003,한화에어로스페이스,KOSPI,,103000,2,-3500,-3.29,107100,108100,101700,890828,92164238000,5214890000000,50630000,STK
62,018880,KR7018880005,한온시스템,KOSPI,,9690,3,0,0.0,9770,9910,9610,1006021,9811680750,5172522000000,533800000,STK
63,088980,KR7088980008,맥쿼리인프라,KOSPI,,12760,1,20,0.16,12730,12780,12730,302751,3863010640,5165829179720,404845547,STK
64,047810,KR7047810007,한국항공우주,KOSPI,,52000,2,-500,-0.95,52600,53000,51500,680310,35473209100,5068705564000,97475107,STK
65,251270,KR7251270005,넷마블,KOSPI,,58200,2,-6800,-10.46,64100,64500,56100,887847,51607941300,5002493816400,85953502,STK
66,241560,KR7241560002,두산밥캣,KOSPI,,49600,2,-1400,-2.75,50300,51000,49150,241252,11962051250,4972358633600,100249166,STK
67,005070,KR7005070008,코스모신소재,KOSPI,,160900,2,-10200,-5.96,173300,179500,157600,962148,161734472300,4931706640400,30650756,STK
68,032640,KR7032640005,LG유플러스,KOSPI,,11220,2,-40,-0.36,11250,11280,11150,1088094,12183021100,4898779470420,436611361,STK
69,010140,KR7010140002,삼성중공업,KOSPI,,5470,2,-130,-2.32,5580,5580,5440,3396503,18611514730,4813600000000,880000000,STK
70,097950,KR7097950000,CJ제일제당,KOSPI,,318000,1,1000,0.32,318000,319500,314500,21870,6944203000,4787231148000,15054186,STK
71,047050,KR7047050000,포스코인터내셔널,KOSPI,,27050,2,-1350,-4.75,29700,29800,26900,3609429,102135167800,4758711415400,175922788,STK
72,004020,KR7004020004,현대제철,KOSPI,,34850,2,-1300,-3.6,35900,36150,34800,401178,14079989150,4650585607250,133445785,STK
73,267250,KR7267250009,HD현대,KOSPI,,57900,2,-1000,-1.7,58500,58600,57600,223349,12930602500,4573699621500,78993085,STK
74,000720,KR7000720003,현대건설,KOSPI,,39200,2,-1350,-3.33,40350,40400,39000,495140,19504764750,4365145988000,111355765,STK
75,000100,KR7000100008,유한양행,KOSPI,,56900,2,-300,-0.52,57100,57100,56000,137841,7803975300,4360739583300,76638657,STK
76,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,34900,2,-1100,-3.06,36050,36200,34550,394592,13849922550,4323239908100,123875069,STK
77,006800,KR7006800007,미래에셋증권,KOSPI,,6980,1,40,0.58,7000,7170,6950,1190233,8389020910,4225108527840,605316408,STK
78,005387,KR7005382007,현대차2우B,KOSPI,,111200,2,-1200,-1.07,112000,113300,110600,91034,10182196600,4016610386400,36120597,STK
79,035250,KR7035250000,강원랜드,KOSPI,,18320,2,-400,-2.14,18700,18700,18280,929146,17105373610,3919389960000,213940500,STK
80,011780,KR7011780004,금호석유,KOSPI,,130000,2,-2200,-1.66,131100,131600,129400,67550,8784288600,3810860560000,29314312,STK
81,128940,KR7128940004,한미약품,KOSPI,,302000,1,500,0.17,297000,307500,296500,35057,10593603000,3793771716000,12562158,STK
82,078930,KR7078930005,GS,KOSPI,,39600,1,50,0.13,39600,39850,39200,116884,4619494450,3679448968800,92915378,STK
83,021240,KR7021240007,코웨이,KOSPI,,49050,2,-850,-1.7,49700,49700,49000,85793,4215790850,3619871311950,73799619,STK
84,001570,KR7001570001,금양,KOSPI,,62000,2,-5800,-8.55,66400,70200,62000,2866678,189196255900,3599102294000,58050037,STK
85,064350,KR7064350002,현대로템,KOSPI,,32900,2,-1150,-3.38,34050,34100,32550,1994528,65881196600,3590781439700,109142293,STK
