유동비율,자기자본이익률,자기자본성장률,총자산회전율,매출총이익성장률,총자산이익률,label
205.24,5.16,30.86,15.22,34.24,1.99,0
94.07,0.18,155.84,0.0,24.9,0.07,0
796.71,0.85,2.22,15.9,14.69,0.77,0
90.87,4.98,23.89,25.13,300.92,2.6,0
239.83,2.08,7.4,0.0,32.29,1.46,0
52.72,-6.22,-21.89,0.0,-51.47,-1.76,0
226.0,-1.46,85.13,0.0,-322.19,-0.42,1
75.11,3.95,58.11,12.98,12.48,1.66,0
835.92,1.42,-1.41,0.0,-13.74,1.24,0
78.9,-20.54,97.21,12.48,760.97,-7.71,1
348.35,1.97,7.28,0.0,18.75,1.35,0
363.55,1.83,5.96,0.0,1.79,1.49,0
127.0,2.56,22.19,20.18,37.41,1.19,0
156.19,1.21,4.32,0.0,14.86,0.73,0
341.18,1.49,19.73,32.49,24.63,1.06,0
321.0,-2.12,-8.42,22.7,-25.41,-1.7,0
125.2,0.0,2.93,19.05,-16.66,0.0,1
102.97,0.0,-3.93,14.53,39.98,0.0,1
455.94,2.3,7.33,26.3,6.91,1.87,0
526.59,0.0,5.43,0.0,-4.97,0.0,0
172.34,0.52,-1.27,28.37,-32.64,0.31,0
339.16,2.45,7.05,39.85,48.18,1.69,0
359.79,3.01,13.84,29.8,9.95,2.45,0
1391.44,-12.98,-38.18,18.92,282.06,-10.34,0
345.82,1.16,3.98,0.0,1.68,0.88,0
165.57,3.27,38.6,0.0,35.14,2.04,0
167.39,0.0,5.07,36.53,-23.21,0.0,0
793.48,0.0,1.69,17.65,1.99,0.0,0
126.71,0.66,2.21,13.79,95.67,0.36,0
219.73,0.46,7.6,15.57,19.3,0.36,0
402.79,3.4,48.74,13.82,29.3,1.21,1
122.22,1.94,5.31,0.0,8.67,0.93,0
304.06,-0.18,2.52,0.0,-3.21,-0.13,0
148.32,5.42,25.5,36.49,24.45,2.79,0
134.1,3.75,15.41,32.54,10.06,1.42,0
774.1,-4.96,0.29,4.8,-86.33,-3.88,0
146.47,1.18,-0.22,21.68,-5.0,0.59,0
97.94,1.96,18.67,0.0,-9.68,0.73,0
78.33,0.94,6.48,34.66,292.91,0.4,0
176.03,-9.55,57.71,0.0,-0.48,-4.49,0
584.52,1.77,2.24,0.0,-56.88,1.43,0
144.79,-4.7,-23.31,12.25,-19.18,-3.35,1
352.42,1.9,7.86,40.11,-14.48,1.46,0
107.8,1.07,10.47,0.0,-7.19,0.41,0
120.02,-0.34,1.73,0.0,-32.05,-0.19,0
213.73,0.42,1.73,0.0,-8.28,0.23,0
85.22,0.0,-1.92,24.6,-38.96,0.0,0
203.91,0.0,-28.92,30.52,3.69,0.0,0
75.34,0.05,32.92,0.0,-2.97,0.02,0
65.77,0.34,2.25,0.0,13.41,0.12,0
198.63,0.0,2.51,18.48,-23.18,0.0,0
89.8,0.0,17.69,20.79,30.37,0.0,0
616.39,0.0,53.43,13.86,-19.22,0.0,0
98.71,0.56,2.28,0.0,-10.53,0.31,0
1659.65,0.93,1.3,0.0,-35.64,0.83,0
332.04,0.0,64.63,0.0,16.08,0.0,0
129.14,3.3,11.42,32.35,70.77,1.84,0
410.6,0.0,31.35,0.0,-0.07,0.0,0
67.72,-17.73,-28.46,0.0,-244.15,-6.4,1
161.57,0.27,6.1,20.87,-17.15,0.15,0
109.54,-13.67,56.36,3.45,-92.64,-6.43,1
106.33,2.69,10.69,30.07,22.28,1.64,0
90.85,-0.78,-3.7,0.0,-70.0,-0.41,0
681.32,0.54,2.49,11.55,-322.19,0.45,0
123.89,10.73,309.28,38.1,760.97,6.4,0
142.27,-1.38,-4.45,29.3,-43.82,-0.7,0
187.8,2.06,8.24,0.0,-34.91,1.15,0
297.76,4.4,19.42,35.91,59.75,3.47,0
233.3,2.62,8.5,18.44,-5.54,2.23,0
108.67,7.29,29.69,41.96,13.44,2.68,0
92.89,1.84,7.26,0.0,6.03,0.69,0
56.04,1.73,11.98,19.28,41.48,0.58,0
244.52,-3.93,-7.46,1.54,-35.98,-1.9,1
93.98,0.0,-3.17,36.2,-11.48,0.0,0
261.26,3.1,83.91,0.0,36.98,2.04,0
103.71,1.85,5.92,0.0,10.17,1.18,0
423.83,0.89,3.15,0.0,51.51,0.71,0
523.1,0.78,4.62,0.0,-14.2,0.64,0
129.24,5.55,10.37,38.42,37.88,2.83,0
126.46,4.83,18.35,0.0,24.79,2.16,0
146.95,0.51,0.41,0.0,5.63,0.28,0
261.88,6.86,202.69,0.0,94.25,3.37,0
116.33,0.0,5.0,15.47,8.97,0.0,0
1730.55,0.0,6.62,13.52,7.36,0.0,0
160.42,3.16,10.47,0.0,9.71,1.97,0
37.76,1.16,4.42,31.79,-4.12,0.39,0
74.71,0.45,-0.35,12.4,9.84,0.27,0
161.67,0.45,25.28,0.0,54.56,0.3,0
114.28,2.45,8.71,0.0,21.17,1.01,0
213.98,0.0,0.81,20.78,-31.66,0.0,0
114.89,-3.59,-14.51,14.75,-49.3,-2.03,0
76.64,0.0,1.34,18.72,-17.14,0.0,0
86.34,0.0,3.4,14.61,3.96,0.0,0
155.89,2.01,8.09,0.0,15.68,1.47,0
65.29,-3.75,-12.19,0.0,760.97,-1.5,0
131.29,0.0,46.24,30.53,78.94,0.0,0
43.11,1.22,5.24,0.0,5.25,0.75,0
432.39,2.01,5.86,0.0,13.34,1.66,0
120.91,1.7,25.83,14.74,9.94,0.76,0
496.3,3.38,13.21,0.0,10.43,2.3,0
58.3,-19.17,211.6,7.42,-72.73,-7.65,1
83.98,-5.83,-7.34,6.81,104.96,-2.28,0
301.75,3.21,11.27,20.79,10.2,2.36,0
244.4,5.67,41.17,0.0,154.52,3.04,0
126.59,0.19,0.74,19.9,14.07,0.09,0
58.33,0.27,1.11,37.97,9.35,0.08,0
106.6,2.42,12.96,18.61,-7.45,1.41,0
101.23,4.46,18.56,0.0,36.19,1.86,0
273.48,-31.51,-71.66,10.88,-14.78,-7.27,1
224.91,1.77,-1.19,20.84,8.95,1.34,0
234.43,4.85,17.88,0.0,7.3,3.55,0
249.04,0.41,5.96,0.0,-16.35,0.25,0
63.09,-5.18,-18.28,13.89,11.6,-1.21,0
89.3,0.0,1.74,5.55,13.82,0.0,0
122.48,1.24,6.0,33.73,0.59,0.65,0
143.71,0.0,4.73,14.87,-24.88,0.0,0
41.01,-16.08,-41.11,13.73,-40.58,-4.17,0
248.3,3.85,17.19,0.0,6.19,2.82,0
65.75,4.13,16.89,0.0,24.14,2.57,0
316.52,0.0,14.45,21.26,23.11,0.0,0
186.22,0.54,2.37,45.13,-6.92,0.35,0
176.0,0.0,4.55,35.43,-18.32,0.0,0
519.35,1.88,5.87,25.24,37.02,1.63,0
93.08,-6.79,-23.52,10.76,21.76,-3.17,0
99.54,-3.5,4.57,0.0,-18.19,-2.32,0
92.87,1.08,12.8,18.62,25.22,0.62,0
143.05,0.0,-2.73,0.0,-319.55,0.0,0
303.43,2.29,85.88,0.0,0.42,1.44,0
189.44,1.16,145.21,7.7,420.13,0.74,0
116.59,-2.34,-10.67,0.0,-39.58,-1.1,0
1101.81,0.61,7.64,8.46,15.7,0.55,0
230.66,2.82,11.39,0.0,20.01,2.1,0
28.6,-5.66,-18.94,0.0,-180.75,-2.4,0
332.89,0.0,12.19,26.05,0.53,0.0,0
123.89,-0.3,-1.8,27.96,-8.75,-0.2,0
289.94,0.0,6.28,18.1,5.33,0.0,0
180.54,3.19,17.06,0.0,-2.73,2.18,0
234.47,0.0,12.58,26.91,43.27,0.0,0
44.14,-10.31,4.22,10.54,23.86,-1.9,0
174.68,-0.94,-6.98,14.65,-26.89,-0.7,0
94.16,2.03,99.04,7.69,-163.64,0.65,0
229.68,0.0,3.71,37.17,-8.37,0.0,0
199.29,10.56,54.56,0.0,99.54,5.99,0
186.9,9.12,33.87,53.8,7.37,4.49,0
191.34,4.62,16.26,37.95,1.06,3.0,0
132.74,-0.7,6.96,0.0,-5.45,-0.44,0
310.95,3.21,12.67,0.0,-1.93,2.33,0
313.49,0.0,13.32,16.6,20.89,0.0,0
265.1,0.54,2.13,0.0,-78.25,0.38,0
99.14,-1.44,-9.07,7.55,-77.74,-1.04,0
149.83,-0.49,-7.14,39.93,-34.47,-0.33,0
492.81,0.28,-0.64,13.52,60.5,0.25,0
67.02,0.69,0.93,0.0,14.5,0.38,0
100.54,-2.47,-2.86,0.0,2.43,-1.4,0
336.61,0.0,6.05,18.44,5.47,0.0,0
154.96,2.25,85.63,0.0,-25.93,0.9,0
181.55,0.0,0.22,20.17,26.41,0.0,0
71.52,-0.98,-7.88,18.11,7.99,-0.33,0
324.74,-0.84,-3.3,11.5,-23.06,-0.73,0
854.73,0.0,5.38,0.0,-35.67,0.0,1
163.78,2.26,2.64,0.0,-6.5,1.49,0
194.03,0.0,4.79,13.55,-10.61,0.0,0
337.56,1.81,4.07,0.0,-14.83,1.23,0
133.6,2.25,9.77,0.0,15.65,1.16,0
91.37,0.02,1.88,15.51,56.43,0.01,0
698.21,1.29,5.31,33.32,-6.12,1.11,0
406.04,0.74,2.48,0.0,-5.68,0.67,0
283.65,-7.64,167.63,0.0,52.52,-4.11,0
128.76,2.69,8.82,21.36,1.02,1.54,0
94.81,0.7,2.84,0.0,249.65,0.4,0
162.28,4.14,18.03,0.0,44.43,3.01,0
75.45,-8.62,-29.28,20.54,-142.62,-3.41,0
69.27,-0.05,-4.37,16.28,-7.94,-0.02,0
438.95,0.0,19.73,24.56,-45.33,0.0,0
400.44,2.01,7.86,16.36,-43.8,1.62,0
89.81,2.19,7.26,0.0,7.91,0.89,0
87.02,1.8,12.27,8.87,8.34,1.1,0
261.5,-6.3,9.36,15.02,-65.97,-4.73,0
240.77,0.9,1.77,48.88,0.52,0.56,0
97.82,-0.88,-6.39,0.0,193.43,-0.46,0
153.42,-1.88,-7.07,24.73,-3.35,-0.85,0
1150.95,5.93,25.32,19.0,41.32,5.67,0
127.3,1.37,4.13,0.0,44.0,0.51,0
38.4,0.24,1.39,0.0,53.76,0.14,0
124.38,-4.7,-17.58,29.12,-38.39,-1.49,0
44.92,-22.3,31.22,6.63,28.77,-12.95,0
209.62,-1.21,-5.4,0.0,-38.23,-0.88,0
109.72,2.0,7.59,38.62,8.08,1.03,0
155.63,1.13,1.96,0.0,-7.13,0.5,0
536.59,0.0,24.87,17.76,-12.65,0.0,0
315.51,1.01,4.07,15.45,728.35,0.83,0
336.17,0.0,20.97,17.67,36.25,0.0,0
107.02,-8.43,-29.2,23.13,33.61,-4.23,0
46.51,-6.21,34.61,4.49,-40.97,-4.4,1
251.09,0.66,4.87,18.93,82.44,0.37,0
589.3,0.0,77.64,7.91,41.17,0.0,0
171.51,-0.82,85.45,0.0,-5.68,-0.42,0
352.02,-3.81,3.94,14.93,8.76,-2.28,1
403.27,1.41,5.9,0.0,4.39,1.17,0
145.95,-0.03,-0.29,7.19,-23.6,-0.02,0
146.37,0.0,5.07,0.0,15.67,0.0,0
776.11,0.0,-3.15,4.14,3.94,0.0,0
354.47,0.0,-0.29,10.99,20.12,0.0,0
132.9,-1.2,-5.27,12.27,-29.7,-0.8,0
314.91,3.89,12.62,0.0,7.99,3.29,0
140.59,2.44,8.78,15.5,-53.79,1.55,0
225.19,0.0,14.73,17.33,11.45,0.0,0
80.07,-4.08,-17.46,32.83,-79.23,-2.48,0
68.95,0.23,0.26,0.0,-26.08,0.1,0
170.67,1.33,0.1,0.0,-29.19,1.05,0
67.03,-15.52,-47.54,0.0,-10.84,-3.77,0
215.96,0.33,56.09,5.62,-21.49,0.18,0
344.59,1.93,5.37,0.0,-10.22,1.55,0
210.59,0.44,6.14,21.64,0.72,0.09,0
28.6,-3.3,5.41,0.0,43.6,-1.15,0
264.06,2.3,-0.07,0.0,-0.98,1.97,0
223.64,6.06,168.23,24.14,4.07,3.45,0
294.81,-0.31,24.6,0.0,108.22,-0.28,0
1926.51,0.0,210.88,4.96,-16.07,0.0,0
334.63,1.33,5.37,0.0,-9.17,0.99,0
261.57,0.0,12.55,16.55,30.97,0.0,0
370.07,0.0,5.35,24.45,-7.23,0.0,0
170.66,3.47,13.49,0.0,19.19,2.33,0
131.01,2.68,9.48,0.0,5.91,1.84,0
93.87,2.59,40.69,25.15,122.03,1.24,0
210.69,0.59,2.47,36.95,9.34,0.41,0
159.68,-6.99,-5.45,12.77,377.92,-3.65,1
272.34,7.0,81.65,0.0,47.09,4.36,0
111.21,0.0,7.92,23.13,75.06,0.0,0
284.2,-0.21,-1.72,5.85,-46.99,-0.19,0
242.2,-3.2,-13.82,34.6,-70.92,-2.05,0
79.17,-3.58,-15.55,0.0,-46.39,-1.78,0
581.96,0.84,93.72,0.0,34.08,0.67,0
165.23,1.02,2.63,0.0,8.8,0.57,0
232.88,0.0,1.24,22.74,-28.41,0.0,0
76.41,0.0,3.77,25.5,-7.45,0.0,0
179.17,0.0,-3.45,20.74,223.09,0.0,0
177.73,7.56,189.44,41.01,39.71,3.18,0
138.27,1.13,143.65,0.0,72.21,0.73,0
240.54,0.0,15.2,13.14,28.39,0.0,0
142.18,3.26,11.2,0.0,4.4,2.1,0
479.14,1.05,3.88,22.75,-7.26,0.92,0
101.44,1.24,10.13,0.0,33.15,0.43,0
644.98,5.35,23.69,20.31,7.97,4.46,0
156.28,-0.85,-3.11,24.25,-24.82,-0.51,0
235.19,1.59,5.03,0.0,8.35,1.19,0
343.55,0.04,0.64,0.0,-7.62,0.03,0
92.07,1.48,5.51,14.35,42.69,0.54,0
441.79,1.52,5.56,14.1,-3.43,1.33,0
28.6,0.39,1.28,26.64,270.22,0.27,0
200.15,-2.8,-11.67,0.0,-102.95,-2.31,0
70.49,2.62,6.08,22.95,8.12,0.97,0
28.6,-27.08,-69.18,0.0,-61.07,-4.49,1
194.45,0.0,11.2,32.53,51.2,0.0,0
101.94,0.23,8.84,14.54,-9.87,0.15,0
120.99,1.73,3.88,0.0,-5.9,0.86,0
50.47,0.0,5.42,10.44,79.53,0.0,0
156.82,0.0,17.24,19.74,0.3,0.0,0
447.37,6.35,15.8,0.0,12.18,5.17,0
223.45,-5.16,-15.03,5.93,6.89,-2.86,0
508.4,-0.13,11.16,0.0,22.58,-0.11,0
169.64,5.19,25.12,28.17,8.38,2.43,0
452.63,3.1,6.33,0.0,26.35,2.71,0
364.32,-0.42,-3.75,0.0,-20.3,-0.31,0
42.3,0.0,-32.15,22.87,-25.86,0.0,0
147.55,2.14,1.01,39.96,-17.99,1.45,0
387.05,-2.21,-2.5,0.0,5.63,-1.86,0
239.68,-2.28,-7.59,0.0,104.58,-1.89,1
649.16,-2.25,-5.06,0.0,21.14,-1.8,0
59.96,-21.6,-46.79,19.72,168.85,-5.21,0
201.69,0.0,6.32,23.48,4.21,0.0,0
84.46,0.0,-5.35,23.22,-5.25,0.0,0
88.61,0.0,6.87,19.5,17.16,0.0,0
536.84,0.8,3.06,0.0,11.37,0.72,1
139.24,2.43,13.85,38.45,48.42,1.11,0
2029.62,2.16,309.28,0.0,1.22,2.06,0
79.36,-13.12,-12.23,11.87,-54.98,-7.91,1
81.54,-8.39,-8.95,18.01,-41.9,-2.78,1
928.6,3.3,79.39,0.0,19.98,2.77,0
311.81,0.0,14.45,0.0,51.6,0.0,0
172.97,0.0,-2.36,0.0,-14.06,0.0,0
61.29,2.09,7.45,21.2,7.43,0.96,0
115.64,0.0,1.45,20.17,8.8,0.0,0
267.23,-0.93,-3.62,0.0,-60.46,-0.57,0
240.01,-0.53,-3.51,11.72,-18.55,-0.38,0
235.58,0.0,4.06,22.25,14.85,0.0,0
66.52,-18.78,-49.83,17.04,-55.33,-4.4,0
180.34,1.92,44.43,0.0,70.14,1.09,1
273.22,4.35,10.13,0.0,10.36,3.55,0
62.58,-1.28,-4.15,2.95,6.25,-0.74,0
73.72,7.01,29.67,28.43,-55.59,1.31,0
122.98,-2.49,-6.58,0.0,-19.57,-1.04,0
66.54,1.96,8.28,23.04,20.55,0.51,0
134.01,-19.88,258.46,8.68,-110.08,-6.1,0
344.44,0.2,18.84,9.73,20.86,0.15,0
171.78,2.2,20.06,0.0,11.63,1.38,0
178.58,2.18,8.0,26.81,47.25,1.63,0
112.49,3.66,10.61,0.0,-0.6,1.82,0
133.71,2.57,8.83,0.0,10.14,1.34,0
667.08,2.92,11.05,13.2,21.63,2.57,0
153.26,-2.53,43.24,7.1,-6.08,-1.27,0
118.98,1.91,8.64,23.27,19.2,0.77,0
96.71,7.3,25.5,39.12,47.3,2.33,0
58.91,-10.23,-32.59,13.68,760.97,-2.53,0
297.09,3.06,114.96,0.0,157.97,1.98,0
107.32,-7.48,-24.09,25.28,-22.93,-2.83,0
114.16,1.95,6.54,0.0,-10.32,1.53,0
86.28,-1.2,-10.35,0.0,0.84,-0.27,0
214.3,0.0,-0.54,13.85,-21.74,0.0,0
99.4,0.0,-4.11,0.0,1.61,0.0,0
84.22,0.0,7.29,29.45,36.58,0.0,0
156.07,0.0,19.87,32.57,10.56,0.0,0
168.42,2.36,47.04,0.0,493.33,1.61,0
316.58,2.27,11.53,16.96,-4.95,1.89,0
106.6,0.0,-8.64,9.81,-29.69,0.0,0
300.8,2.25,17.84,0.0,14.74,1.71,0
898.23,3.07,28.89,0.0,91.49,2.77,0
301.47,0.16,67.79,53.8,45.43,0.12,0
149.91,0.0,8.83,0.0,-11.72,0.0,0
463.14,0.09,0.35,11.27,9.0,0.09,0
642.64,8.18,44.81,0.0,55.63,6.4,0
39.85,0.91,188.08,3.68,-1.19,0.44,0
63.33,2.29,8.19,20.45,2.57,1.23,0
136.73,0.0,56.22,25.1,760.97,0.0,0
210.99,-6.12,22.63,0.0,30.15,-3.52,1
247.66,1.36,15.94,0.0,-24.46,1.1,0
128.15,0.0,10.66,16.27,71.12,0.0,0
89.62,-1.27,-7.62,12.95,-65.01,-0.96,0
854.18,0.94,3.92,0.0,17.06,0.84,0
362.84,0.35,1.7,17.75,56.81,0.3,0
60.64,1.04,4.18,16.63,-18.89,0.65,1
164.66,0.5,2.02,21.22,-42.24,0.37,0
100.29,1.43,4.21,0.0,0.3,0.48,0
53.11,-34.34,-72.95,0.0,-53.06,-12.95,1
250.83,0.34,1.22,0.0,13.45,0.24,0
328.91,0.54,1.22,0.0,-27.58,0.39,0
112.51,-1.22,-3.98,31.16,0.37,-0.42,0
2029.62,0.0,5.39,7.47,11.38,0.0,0
199.29,-2.61,-9.21,0.0,12.59,-1.85,0
328.98,3.7,13.09,21.25,-21.03,2.87,0
136.01,4.64,27.85,17.81,48.77,2.16,0
430.34,0.72,1.96,0.0,61.1,0.52,0
652.45,0.0,4.69,12.63,-0.7,0.0,0
281.39,0.0,137.12,43.38,14.72,0.0,0
215.78,4.77,24.43,0.0,-16.74,2.8,0
198.39,-5.46,-12.42,0.0,-37.95,-2.16,0
265.24,3.31,35.14,0.0,36.39,2.17,0
107.01,-2.95,3.08,12.57,-63.75,-1.48,0
160.83,-0.75,-3.34,28.21,-322.19,-0.41,0
656.03,3.73,14.3,0.0,73.91,3.39,0
116.08,0.0,31.86,29.01,75.62,0.0,0
136.54,0.24,0.94,0.0,28.24,0.15,0
80.63,1.36,11.43,29.37,-19.4,0.54,0
223.84,0.0,27.45,19.49,-7.34,0.0,0
292.32,2.22,8.35,21.45,21.47,1.68,0
251.35,0.13,20.82,19.38,-0.09,0.08,0
153.26,1.65,0.8,9.46,-16.86,1.32,0
270.68,0.0,7.08,38.35,5.22,0.0,0
177.02,4.56,29.77,38.46,137.32,2.02,0
67.79,-2.57,-9.03,0.0,-89.82,-1.65,0
147.3,2.28,6.81,32.06,-3.37,1.55,0
105.8,0.07,9.15,42.85,-21.85,0.03,0
601.67,-2.37,37.65,11.75,-7.23,-1.85,0
1164.15,0.0,-3.02,16.63,-30.51,0.0,0
178.37,0.5,88.48,0.0,-20.7,0.22,0
48.63,-9.19,7.57,8.7,-188.22,-2.57,1
199.21,1.8,9.43,13.46,760.97,1.47,0
108.2,1.42,8.85,0.0,15.99,0.57,0
83.99,0.4,7.95,24.75,-7.21,0.14,0
236.21,-1.31,309.28,20.71,5.04,-0.65,0
67.67,-4.34,-10.85,0.0,-163.82,-2.52,0
97.32,0.46,-1.09,0.0,-1.83,0.16,0
48.02,-6.99,-16.41,0.0,-27.04,-2.23,0
509.74,-5.59,139.9,4.23,-19.23,-4.11,0
83.8,1.17,4.86,49.09,32.78,0.42,0
136.3,0.0,2.12,0.0,-14.2,0.0,0
299.33,0.0,1.3,12.32,-3.03,0.0,0
122.47,10.7,56.31,42.04,75.14,3.33,0
150.97,-34.34,-72.95,16.85,-49.68,-12.87,1
400.01,1.23,28.36,13.81,252.95,0.94,1
115.8,0.11,-1.95,0.0,0.94,0.06,0
361.94,-1.22,-4.78,0.0,-13.51,-0.92,0
838.12,2.11,6.5,0.0,29.12,1.95,0
137.37,0.0,5.52,21.09,-5.55,0.0,0
312.95,3.5,12.12,0.0,-9.55,2.39,0
203.52,2.5,8.88,13.56,-21.16,2.05,0
1156.04,1.08,3.57,0.0,-13.68,0.99,0
98.66,-2.02,-7.39,9.75,-103.36,-1.18,0
29.64,-34.34,-72.95,14.22,77.42,-12.95,1
183.01,0.18,2.64,0.0,22.25,0.09,0
1089.76,2.0,6.27,0.0,-12.76,1.8,0
1554.76,1.97,16.3,0.0,52.61,1.83,0
242.39,0.39,0.59,0.0,-43.96,0.23,0
183.72,0.0,17.63,45.82,-1.29,0.0,0
351.99,1.77,4.88,0.0,-3.62,1.51,0
1912.23,2.61,18.55,22.36,-20.49,2.43,0
2029.62,1.66,-5.87,0.0,-21.6,1.52,0
528.49,3.24,11.87,26.29,36.19,2.8,0
140.78,-0.3,9.51,0.0,-322.19,-0.18,0
78.25,-1.67,-7.01,13.96,-77.1,-0.89,0
278.37,-5.03,14.71,11.74,-102.14,-3.98,1
599.02,0.0,309.28,8.81,-9.38,0.0,0
432.02,1.73,5.58,0.0,-32.51,1.5,0
237.02,-2.74,-9.5,23.93,-8.01,-1.93,0
52.67,0.86,-0.94,0.0,5.98,0.36,0
210.26,1.11,2.39,3.69,-12.14,0.97,0
174.1,0.0,-1.46,0.0,5.0,0.0,0
330.78,0.72,0.89,0.0,0.05,0.51,0
109.11,1.29,2.15,33.48,-19.17,0.65,0
271.0,3.01,10.57,24.4,11.35,2.38,0
320.41,3.19,135.07,0.0,47.73,1.98,0
169.97,2.94,11.45,0.0,20.54,1.67,1
141.88,0.0,12.35,25.33,43.63,0.0,0
158.01,1.54,5.95,23.81,-15.02,0.89,0
171.41,-0.07,-1.22,0.0,-21.24,-0.05,0
369.61,0.0,6.92,46.32,9.91,0.0,0
73.52,5.26,22.59,14.21,99.47,2.47,0
468.12,-2.47,-7.95,0.0,50.31,-1.91,0
139.5,0.24,1.66,36.4,0.05,0.14,0
158.8,4.77,20.53,34.45,18.04,2.72,0
198.43,0.41,0.9,21.25,2.55,0.32,0
953.22,0.51,-0.53,0.0,52.6,0.46,0
493.12,1.69,-1.43,0.0,10.55,1.44,0
511.75,0.0,8.36,53.8,13.36,0.0,0
174.76,5.49,21.6,39.72,25.12,3.36,0
1217.11,0.65,1.07,0.0,-23.55,0.62,0
79.58,-31.59,-43.74,0.0,-228.03,-12.95,0
273.15,0.48,0.99,28.76,52.27,0.37,0
207.58,5.85,21.34,0.0,60.94,2.63,0
429.15,-2.62,-9.68,10.77,-14.58,-1.98,0
192.29,1.46,4.84,23.42,47.57,1.02,0
346.34,3.79,8.93,11.52,10.8,3.34,0
149.58,0.0,8.19,0.0,-4.14,0.0,0
483.23,2.11,11.34,0.0,16.76,1.47,0
421.38,0.0,4.72,12.14,-36.94,0.0,0
156.67,6.66,28.5,23.98,166.79,2.88,0
141.49,0.0,27.97,53.8,29.38,0.0,0
81.56,1.11,-2.13,34.04,2.04,0.28,0
131.2,6.12,25.24,0.0,27.17,3.18,0
50.87,-0.32,10.6,20.52,64.67,-0.08,1
110.82,3.09,10.97,0.0,7.81,1.4,0
113.94,0.0,14.13,18.49,26.78,0.0,0
89.81,0.32,9.98,0.0,11.1,0.17,0
129.02,1.19,4.85,0.0,-8.16,0.44,0
91.25,1.01,4.55,0.0,19.35,0.47,0
98.74,2.89,27.55,0.0,-322.19,0.44,0
342.16,2.31,8.7,17.14,10.24,1.76,0
125.87,1.28,4.49,0.0,6.99,0.7,0
114.6,0.0,15.98,53.8,21.76,0.0,0
193.45,1.06,-1.72,37.6,133.71,0.74,0
109.27,0.89,1.1,0.0,-3.11,0.37,0
66.5,-1.66,-6.48,8.02,-28.18,-0.8,0
1456.88,0.84,3.41,0.0,8.43,0.74,0
280.55,5.7,12.48,29.99,-10.63,4.32,0
93.6,0.93,-1.57,20.34,-18.01,0.46,0
53.8,2.96,-8.63,0.0,-8.14,1.23,0
1052.0,5.37,65.2,0.0,-25.69,4.42,0
1791.51,-0.81,-4.61,0.0,-54.62,-0.74,0
68.18,2.07,8.42,30.42,3.63,0.58,0
77.56,-0.98,-3.76,16.32,53.52,-0.36,0
130.22,0.0,14.42,44.08,40.22,0.0,0
162.91,0.0,6.53,21.72,21.5,0.0,0
152.77,2.8,11.24,0.0,21.45,1.96,0
271.01,1.2,3.87,0.0,12.61,0.96,0
178.0,0.0,-18.41,17.8,-121.58,0.0,0
196.58,3.4,13.72,0.0,18.1,2.2,0
167.89,0.0,0.58,28.43,-40.62,0.0,0
165.08,-4.82,28.35,24.88,21.59,-2.33,0
188.56,0.0,11.76,34.11,9.01,0.0,0
90.17,0.0,12.41,12.4,4.83,0.0,0
93.31,-7.14,47.53,0.0,89.04,-1.61,1
287.34,2.02,6.67,15.05,0.19,1.64,0
63.46,0.02,0.06,0.0,760.97,0.01,0
150.05,2.89,17.19,0.0,30.6,1.3,0
100.13,-2.09,-8.59,0.0,-14.74,-0.85,0
243.06,0.63,2.7,0.0,61.35,0.5,1
234.22,2.2,7.53,24.06,29.38,1.22,0
54.93,8.0,38.45,24.8,5.83,2.81,0
294.23,2.37,4.15,0.0,-0.59,1.57,0
179.43,1.39,2.18,53.78,-10.11,1.01,0
119.46,0.0,-1.66,15.35,-11.27,0.0,0
71.02,0.29,-3.84,22.45,-54.96,0.13,0
241.91,1.45,11.09,0.0,-30.87,1.04,0
360.69,0.0,6.49,15.47,-27.42,0.0,0
658.97,2.6,9.59,16.05,10.22,2.26,0
124.54,0.0,0.81,14.36,-25.87,0.0,0
56.73,0.0,9.87,0.0,20.79,0.0,0
78.79,3.53,26.7,53.8,0.57,1.39,0
111.46,4.97,70.7,23.23,128.34,1.6,0
114.19,0.41,22.39,0.0,55.6,0.2,0
235.89,1.12,6.37,34.2,-4.32,0.68,0
1431.38,3.56,104.7,0.0,52.84,3.32,0
101.99,1.55,3.61,0.0,-21.25,0.75,0
199.83,0.0,11.09,15.65,21.36,0.0,0
171.57,0.0,-0.75,16.61,-54.55,0.0,0
174.58,0.0,9.57,27.09,39.67,0.0,0
784.97,-5.96,280.3,0.0,1.51,-4.51,0
371.15,1.09,3.11,52.69,-9.79,1.0,0
93.73,0.0,2.46,21.45,-0.05,0.0,0
318.2,4.1,170.02,0.0,16.62,3.07,0
48.51,1.4,5.12,28.65,8.22,0.32,0
121.09,4.5,90.55,0.0,89.97,1.8,0
1288.39,2.52,114.71,9.72,-50.69,2.32,0
127.03,0.0,18.98,53.8,8.82,0.0,0
49.17,1.74,5.2,16.01,4.54,0.65,0
70.86,2.55,10.53,40.72,7.77,1.26,0
76.28,1.58,5.42,0.0,5.56,0.73,0
111.72,-0.12,-3.63,53.8,6.58,-0.03,0
862.15,0.57,115.71,0.0,35.72,0.51,0
50.33,-16.11,57.49,21.07,507.0,-4.53,0
294.33,-4.64,34.26,19.92,194.58,-2.95,0
109.57,0.0,4.4,0.0,-16.49,0.0,0
142.12,1.78,7.08,23.04,-15.48,1.16,0
