종목코드,회사명,결산월,결산년도,유동비율,당좌비율,부채비율,자기자본비율,차입금의존도,현금비율,순운전자본비율,자기자본이익률,총자산이익률,자산성장률,자기자본성장률,매출총이익성장률,총자산회전율,재고자산회전율,순운전자본회전율,총부채상환능력비율,label
[007590],동방아그로,12,2018,453.45,222.33,28.49,71.51,39.84,164.82,52.61,1.17,0.84,3.17,2.48,-0.56,0.0,0.0,0.0,5.27,0
[005960],동부건설,12,2018,170.77,170.55,47.76,52.24,91.43,32.53,24.39,5.52,2.82,13.61,18.76,18.85,0.0,0.0,0.0,17.37,0
[026960],동서,12,2018,1321.03,1238.99,9.35,90.65,10.32,47.77,43.68,2.35,2.12,3.18,3.6,-7.32,9.02,302.57,54.84,66.62,0
[002210],동성제약,12,2018,186.23,149.41,59.0,41.0,143.89,4.69,29.0,-2.36,-1.09,12.89,-10.56,-2.52,17.38,136.4,154.3,1.68,0
[033500],동성화인텍,12,2018,70.99,33.95,62.8,37.2,168.84,12.26,-16.41,0.0,0.0,-6.07,-4.66,760.97,21.66,128.28,-617.52,12.04,0
[025950],동신건설,12,2018,978.85,640.6,11.64,88.36,13.18,560.02,68.06,0.28,0.25,-1.71,0.17,-56.51,0.0,0.0,0.0,-8.19,0
[088130],동아엘텍,12,2018,266.17,227.7,25.01,74.99,33.35,68.97,40.31,3.0,2.35,18.64,7.41,6.84,0.0,0.0,0.0,-42.11,0
[028100],동아지질,12,2018,194.3,192.55,38.35,61.65,62.2,55.85,35.84,0.0,0.0,11.67,13.79,27.67,33.46,3312.88,260.23,48.87,0
[282690],동아타이어,12,2018,298.1,192.15,7.83,92.17,8.5,57.94,13.55,1.22,1.13,5.87,5.18,538.41,0.0,0.0,0.0,77.97,0
[041930],동아화성,12,2018,140.89,129.57,38.49,61.51,62.57,4.29,15.42,1.33,0.84,5.25,0.79,-9.83,0.0,0.0,0.0,14.15,0
[060380],동양에스텍,12,2018,111.81,65.78,55.59,44.41,125.19,1.47,6.08,-0.12,-0.06,9.87,-2.95,-8.19,0.0,0.0,0.0,-5.57,0
[079960],동양이엔피,12,2018,355.05,276.25,22.14,77.86,28.44,18.06,44.19,0.8,0.62,0.6,1.82,-23.22,0.0,0.0,0.0,-21.66,0
[008970],동양철관,12,2018,99.28,82.16,47.12,52.88,89.1,25.28,-0.33,-2.68,-1.25,8.53,44.7,149.72,21.84,262.47,-828.19,0.32,0
[228340],동양파일,12,2018,668.05,608.66,7.16,92.84,7.71,444.69,40.66,-1.12,-1.04,-7.24,-6.38,-67.36,0.0,0.0,0.0,58.59,0
[088910],동우팜투테이블,12,2018,478.2,468.45,14.47,85.53,16.92,55.58,44.41,2.52,2.15,9.97,10.04,2.92,0.0,0.0,0.0,61.24,0
[094170],동운아나텍,12,2018,279.35,186.85,50.46,49.54,101.85,83.56,44.24,-8.34,-4.65,-2.94,-22.22,-24.75,27.6,127.17,176.54,-20.17,0
[049770],동원F&B,12,2018,233.21,93.79,46.87,53.13,88.23,6.02,22.97,1.92,0.98,-2.45,4.92,-0.54,39.16,167.15,470.28,0.0,0
[013120],동원개발,12,2018,540.71,431.77,19.87,80.13,24.8,180.18,76.66,4.7,3.86,24.74,18.24,11.56,0.0,0.0,0.0,62.15,0
[006040],동원산업,12,2018,70.22,40.57,54.21,45.79,118.4,4.04,-9.96,1.99,0.9,2.21,5.06,-31.87,15.68,182.51,-487.67,0.0,0
[030720],동원수산,12,2018,210.06,82.42,51.01,48.99,104.11,11.32,26.36,1.15,0.51,-8.61,12.6,-6.26,25.62,88.45,268.87,-2.34,0
[014820],동원시스템즈,12,2018,83.61,57.78,50.62,49.38,102.51,20.99,-5.97,2.74,1.35,6.48,7.05,27.18,0.0,0.0,-0.0,5.97,0
[163560],동일고무벨트,12,2018,182.97,148.11,34.32,65.68,52.25,48.81,23.75,0.0,0.0,5.1,5.55,-6.39,0.0,0.0,0.0,0.0,0
[032960],동일기연,12,2018,1241.8,945.29,7.24,92.76,7.81,202.72,61.03,-0.18,-0.16,-14.28,-13.2,-38.69,10.07,67.3,44.47,49.23,0
[004890],동일산업,12,2018,616.46,454.83,13.37,86.63,15.44,79.27,61.19,1.12,0.97,3.4,3.11,-13.56,0.0,0.0,0.0,1.24,0
[002690],동일제강,12,2018,477.29,360.16,12.87,87.13,14.77,69.48,39.38,0.03,0.02,0.04,-0.31,-28.67,0.0,0.0,0.0,2.16,0
[023790],동일철강,12,2018,44.5,18.97,64.61,35.39,182.55,0.71,-24.2,0.0,0.0,20.98,23.97,-92.09,0.0,0.0,-0.0,4.54,0
[025900],동화기업,12,2018,65.22,44.82,41.27,58.73,70.26,0.61,-9.28,1.75,1.01,2.08,7.03,-0.44,0.0,0.0,-0.0,16.94,0
[000660],동화약품,12,2018,372.36,300.45,19.77,80.23,24.64,65.35,44.72,0.85,0.68,0.84,0.05,7.24,0.0,0.0,0.0,-0.32,0
[016740],두올,12,2018,128.14,91.72,35.47,64.53,54.96,24.16,6.9,0.0,0.0,10.18,1.48,-5.51,24.99,273.46,1081.07,29.92,0
[073190],듀오백,12,2018,423.07,276.95,9.49,90.51,10.49,67.6,29.33,-2.36,-2.09,-13.45,-9.72,-38.58,0.0,0.0,0.0,-34.49,0
[203650],드림시큐리티,12,2018,724.86,712.99,7.79,92.21,8.45,253.48,47.49,3.28,2.94,13.1,20.29,39.85,26.81,2772.0,150.4,157.47,0
[192650],드림텍,12,2018,155.24,129.4,44.09,55.91,78.85,26.65,15.47,2.9,1.47,-9.62,10.0,-18.63,52.54,584.3,889.39,66.8,0
[187870],디바이스이엔지,12,2018,393.77,322.45,18.46,81.54,22.63,169.32,52.44,6.35,4.51,-6.53,24.28,33.27,0.0,0.0,0.0,50.01,0
[066670],디스플레이텍,12,2018,365.52,351.82,13.48,86.52,15.58,74.26,31.27,0.5,0.44,3.25,0.46,-32.59,8.45,420.27,70.95,123.44,0
[024090],디씨엠,12,2018,466.61,363.19,12.13,87.87,13.8,61.08,39.76,1.05,0.92,-0.03,0.77,-21.4,0.0,0.0,0.0,57.29,0
[092200],디아이씨,12,2018,63.64,31.59,72.91,27.09,269.1,1.44,-21.12,0.0,0.0,0.75,0.38,-8.93,16.75,97.07,-216.73,8.03,0
[110990],디아이티,12,2018,187.66,105.48,45.95,54.05,85.01,20.07,40.1,1.41,0.78,41.84,33.35,-27.94,7.45,21.62,46.99,8.79,0
[263690],디알젬,12,2018,267.72,166.28,37.74,62.26,60.63,71.04,42.7,5.32,2.94,34.8,82.69,20.04,34.81,123.62,243.51,12.15,0
[214680],디알텍,12,2018,231.79,166.89,35.48,64.52,55.0,5.43,38.92,1.4,0.89,14.46,19.61,18.2,0.0,0.0,0.0,15.14,0
[109740],디에스케이,12,2018,195.48,186.05,30.67,69.33,44.24,133.53,28.92,5.71,3.38,-5.56,32.13,52.69,19.69,925.32,200.83,29.16,0
[033430],디에스티,12,2018,96.89,76.91,69.73,30.27,230.34,4.41,-2.14,-9.36,-2.94,4.97,-2.42,14.69,0.0,0.0,-0.0,-23.47,0
[090710],디에스티로봇,12,2018,100.6,85.21,44.01,55.99,78.59,4.92,0.25,-19.17,-8.01,-39.42,2.1,-80.18,0.0,0.0,-0.0,-44.25,1
[196490],디에이테크놀로지,12,2018,124.49,119.26,51.19,48.81,104.88,51.34,11.83,-7.02,-3.38,71.51,78.71,4.37,18.25,602.14,385.16,1.32,0
[127120],디엔에이링크,12,2018,130.42,114.96,44.06,55.94,78.76,65.03,12.58,-4.37,-3.14,39.03,-17.34,-48.73,0.0,0.0,0.0,-9.31,0
[092070],디엔에프,12,2018,240.86,134.31,22.05,77.95,28.29,44.38,19.5,4.11,3.24,13.04,10.53,3.75,0.0,0.0,0.0,31.86,0
[039840],디오,12,2018,219.98,190.76,39.9,60.1,66.39,20.45,29.36,0.54,0.35,17.87,1.81,-9.55,0.0,0.0,0.0,-0.51,0
[013570],디와이,12,2018,549.92,329.83,5.94,94.06,6.31,142.87,17.84,-0.76,-0.71,-5.34,-4.56,-6.9,0.0,0.0,0.0,10.4,0
[210540],디와이파워,12,2018,227.53,168.16,24.06,75.94,31.69,19.33,25.28,2.21,1.65,4.03,7.09,-20.24,0.0,0.0,0.0,19.08,0
[079810],디이엔티,12,2018,110.36,101.72,70.79,29.21,242.38,14.73,3.57,-12.14,-4.13,-17.66,-36.8,-143.15,0.0,0.0,0.0,-27.34,0
[113810],디젠스,12,2018,74.99,65.77,61.39,38.61,158.99,24.87,-12.99,-11.47,-4.0,-12.94,6.17,24.56,0.0,0.0,-0.0,-8.94,0
[043360],디지아이,12,2018,828.98,725.35,7.7,92.3,8.35,16.81,43.04,-0.31,-0.28,-2.31,-2.62,-13.47,10.13,178.31,60.57,5.79,0
[068930],디지털대성,12,2018,95.6,94.06,27.88,72.12,38.67,21.93,-1.18,0.0,0.0,3.9,-8.47,-1.56,18.31,4303.47,3258.47,50.12,0
[033130],디지틀조선,12,2018,702.79,700.19,8.64,91.36,9.46,123.94,50.57,1.84,1.67,4.68,5.85,11.79,0.0,0.0,0.0,80.37,0
[105740],디케이락,12,2018,270.48,160.05,22.46,77.54,28.97,16.94,31.22,1.73,1.34,9.78,9.83,52.2,0.0,0.0,0.0,23.87,0
[263020],디케이앤디,12,2018,563.99,501.01,11.27,88.73,12.7,237.95,40.62,1.85,1.59,22.57,32.55,2.09,21.52,396.18,152.19,-14.42,0
[290550],디케이티,12,2018,129.11,127.55,61.47,38.53,159.52,84.06,17.38,-12.0,-3.76,34.94,139.82,-30.5,53.8,8242.32,704.82,24.8,0
[131180],딜리,12,2018,1030.72,846.17,6.18,93.82,6.59,216.43,54.72,0.84,0.79,0.77,0.85,-18.82,17.61,166.94,84.36,81.71,0
[171120],라이온켐텍,12,2018,238.86,184.94,23.61,76.39,30.9,63.54,22.76,0.45,0.36,6.74,-5.08,-26.67,0.0,0.0,0.0,16.56,0
[069540],라이트론,12,2018,96.34,74.53,64.52,35.48,181.87,7.63,-2.22,-30.28,-12.95,15.06,-21.78,-16.21,10.28,69.2,866.51,9.29,0
[115390],락앤락,12,2018,508.35,328.76,5.56,94.44,5.88,195.45,13.91,-0.23,-0.22,-2.83,-2.97,-8.77,0.0,0.0,0.0,62.0,0
[084650],랩지노믹스,12,2018,362.26,356.33,36.08,63.92,56.45,4.61,48.24,-3.79,-2.28,18.12,34.7,-0.27,0.0,0.0,0.0,0.0,0
[217500],러셀,12,2018,394.03,248.55,22.24,77.76,28.6,200.25,65.39,0.04,0.03,48.19,73.16,-11.55,22.12,79.6,83.86,21.18,0
[228850],레이언스,12,2018,1246.73,1028.53,6.65,93.35,7.12,191.99,68.06,2.67,2.47,3.38,5.13,13.27,0.0,0.0,0.0,95.54,0
[215100],로보로보,12,2018,1486.7,1330.38,4.55,95.45,4.77,101.28,60.01,2.72,2.52,8.51,15.88,25.83,14.47,192.27,63.76,202.65,0
[090360],로보스타,12,2018,198.88,161.35,40.1,59.9,66.95,74.54,37.71,-0.81,-0.41,30.43,101.57,-30.74,31.56,175.08,253.6,-12.79,0
[108490],로보티즈,12,2018,1176.64,1023.57,10.34,89.66,11.53,362.14,55.4,1.44,1.22,50.4,72.15,33.86,10.45,134.23,47.16,9.4,0
[067730],로지시스,12,2018,231.44,223.84,35.33,64.67,54.63,151.09,41.31,1.12,0.71,-0.89,3.33,2.39,38.39,1148.64,230.07,46.22,0
[071280],로체시스템즈,12,2018,397.53,285.42,31.65,68.35,46.31,177.22,40.93,-0.51,-0.37,11.02,-4.03,-66.88,0.0,0.0,0.0,-3.88,0
[023530],롯데쇼핑,12,2018,56.45,46.98,47.07,52.93,88.92,19.36,-10.34,-1.04,-0.56,-4.2,-7.51,-4.2,0.0,0.0,-0.0,3.72,0
[004000],롯데정밀화학,12,2018,312.89,238.56,19.99,80.01,24.99,2.09,30.45,3.58,2.72,0.95,12.62,42.36,21.54,223.68,208.5,85.38,0
[286940],롯데정보통신,12,2018,165.28,160.15,36.75,63.25,58.11,70.4,23.65,2.61,1.48,29.5,71.02,567.83,0.0,0.0,0.0,39.58,0
[005300],롯데칠성음료,12,2018,103.73,65.32,62.77,37.23,168.61,14.99,0.75,-1.1,-0.41,-6.7,-6.81,-1.65,0.0,0.0,-0.0,4.05,0
[011170],롯데케미칼,12,2018,180.26,148.11,24.81,75.19,32.99,17.84,13.54,3.27,2.34,-0.44,10.15,-31.59,0.0,0.0,0.0,28.49,0
[071840],롯데하이마트,12,2018,170.12,77.34,33.85,66.15,51.18,55.71,12.1,0.0,0.0,-2.73,1.78,1.11,0.0,0.0,0.0,6.78,0
[038060],루멘스,12,2018,160.07,113.62,36.61,63.39,57.76,11.11,19.15,-3.6,-2.32,-9.85,-12.84,-81.51,14.17,86.22,179.96,-10.89,0
[085370],루트로닉,12,2018,243.43,191.8,30.05,69.95,42.97,3.27,29.92,0.12,0.09,13.86,6.94,-1.2,0.0,0.0,0.0,-6.39,0
[058470],리노공업,12,2018,1051.3,1001.03,7.0,93.0,7.52,235.54,63.18,0.0,0.0,14.66,15.31,3.39,14.21,432.3,59.24,202.65,0
[016100],리더스코스메틱,12,2018,82.52,56.66,44.15,55.85,79.04,38.63,-6.39,-3.43,-1.85,-13.4,-7.7,37.6,0.0,0.0,0.0,-6.38,0
[042500],링네트,12,2018,206.58,192.84,42.54,57.46,74.02,40.79,45.33,1.59,0.97,7.39,-4.96,-8.76,0.0,0.0,0.0,33.49,0
[219420],링크제니시스,12,2018,680.62,679.86,13.15,86.85,15.14,123.13,73.14,2.66,2.31,132.54,132.99,-16.36,0.0,0.0,0.0,62.13,0
[027740],마니커,12,2018,48.14,42.57,46.25,53.75,86.06,2.89,-21.48,-3.03,-1.42,-13.74,12.91,16.57,32.66,1764.18,-384.34,3.3,0
[098120],마이크로컨텍솔,12,2018,697.56,583.39,10.63,89.37,11.9,99.49,40.96,-3.2,-2.87,-12.39,-12.98,-56.88,0.0,0.0,0.0,-18.39,0
[038290],마크로젠,12,2018,289.69,247.51,25.94,74.06,35.03,54.84,47.58,1.03,0.7,3.63,25.24,14.76,0.0,0.0,0.0,29.39,0
[093520],매커스,12,2018,207.53,184.26,38.02,61.98,61.35,63.13,40.45,4.67,2.79,2.15,10.34,27.54,0.0,0.0,0.0,13.33,0
[100590],머큐리,12,2018,460.99,304.26,26.8,73.2,36.61,120.73,54.1,6.38,3.85,11.11,76.6,14.89,37.98,150.39,212.63,69.47,0
[072870],메가스터디,12,2018,577.91,557.39,8.01,91.99,8.71,142.62,28.21,1.68,1.55,5.69,5.5,100.38,0.0,0.0,0.0,68.97,0
[215200],메가스터디교육,12,2018,63.06,60.66,39.56,60.44,65.44,13.52,-12.63,5.21,3.29,30.22,17.84,36.54,25.41,3581.77,-575.18,66.01,0
[133750],메가엠디,12,2018,114.38,111.48,34.62,65.38,52.95,79.73,4.73,1.95,1.28,6.19,6.25,15.4,0.0,0.0,0.0,36.54,0
[332570],메디오젠,12,2018,238.86,177.75,36.12,63.88,56.55,29.39,10.48,-0.61,-0.42,18.53,-1.48,-36.36,0.0,0.0,0.0,28.76,0
[086900],메디톡스,12,2018,87.24,68.06,36.16,63.84,56.63,10.93,-3.68,7.7,4.38,1.92,30.36,-0.4,0.0,0.0,-0.0,39.98,0
[078160],메디포스트,12,2018,266.15,231.13,28.09,71.91,39.06,27.98,20.34,-0.44,-0.32,21.54,21.4,12.58,0.0,0.0,0.0,15.39,0
[065650],메디프론,12,2018,1297.17,1047.53,11.01,88.99,12.37,167.89,76.66,-6.33,-5.82,-17.81,-22.44,-43.62,0.0,0.0,0.0,-35.91,0
[241770],메카로,12,2018,909.73,764.47,9.79,90.21,10.85,645.41,63.77,5.62,4.9,8.98,17.47,-3.05,17.11,147.6,69.07,164.93,0
[090370],메타랩스,12,2018,108.81,102.87,26.58,73.42,36.21,56.95,2.3,-5.82,-4.13,102.94,126.61,-57.07,0.0,0.0,0.0,-38.29,0
[059210],메타바이오메드,12,2018,97.83,76.04,43.21,56.79,76.08,9.9,-0.86,0.38,0.21,8.66,12.54,-5.45,0.0,0.0,0.0,6.35,0
[058110],멕아이씨에스,12,2018,131.89,85.43,72.41,27.59,262.51,18.83,7.48,-9.26,-3.05,-5.29,-31.16,-21.43,0.0,0.0,0.0,-1.32,0
[096640],멜파스,12,2018,30.44,25.1,55.73,44.27,125.88,9.86,-38.69,-14.45,-7.51,-29.11,-45.35,-89.5,12.34,345.46,-134.3,-17.11,0
[012690],모나리자,12,2018,311.89,236.52,16.76,83.24,20.14,45.19,35.5,0.0,0.0,-6.19,-7.84,-30.46,35.29,286.04,261.16,15.32,0
[005360],모나미,12,2018,78.45,42.98,57.79,42.21,136.92,4.09,-6.02,-0.32,-0.13,-5.0,-5.07,-10.56,0.0,0.0,-0.0,4.83,0
[080420],모다이노칩,12,2018,86.44,63.05,36.67,63.33,57.91,14.53,-3.31,1.95,1.11,-3.68,20.97,-21.59,0.0,0.0,-0.0,-0.29,0
[080160],모두투어,12,2018,160.71,151.33,44.38,55.62,79.8,47.18,26.41,0.0,0.0,-3.66,1.48,-3.12,29.61,477.31,306.93,33.47,0
[087260],모바일어플라이언스,12,2018,175.6,155.34,43.77,56.23,77.85,31.92,28.17,2.65,1.4,8.52,22.93,30.22,0.0,0.0,0.0,33.82,0
[101330],모베이스,12,2018,429.41,425.42,15.58,84.42,18.46,96.04,26.25,2.47,2.15,14.99,8.13,-12.95,0.0,0.0,0.0,35.15,0
[250060],모비스,12,2018,2029.62,1850.46,11.49,88.51,12.98,645.41,57.62,-0.31,-0.28,52.42,42.74,-21.73,0.0,0.0,0.0,-7.29,0
[118990],모트렉스,12,2018,134.66,87.57,38.91,61.09,63.7,1.51,9.74,0.91,0.61,16.73,-3.07,-52.17,20.43,149.18,266.97,-2.76,0
[006920],모헨즈,12,2018,105.16,99.83,54.02,45.98,117.51,15.1,2.21,3.93,1.77,13.03,18.08,-4.4,0.0,0.0,0.0,14.41,0
[001810],무림SP,12,2018,151.63,82.93,34.09,65.91,51.73,36.3,10.5,-0.02,-0.02,1.86,-0.85,-27.88,13.18,106.49,335.04,-8.6,0
[009200],무림페이퍼,12,2018,83.16,49.75,65.95,34.05,193.7,16.22,-6.29,-0.58,-0.2,3.8,-2.65,-47.59,13.42,120.87,-518.09,-2.07,0
[008420],문배철강,12,2018,307.21,245.45,27.51,72.49,37.94,14.19,22.32,1.18,0.8,-3.78,8.09,-29.99,25.76,327.67,314.09,23.86,0
[095500],미래나노텍,12,2018,130.66,110.2,43.31,56.69,76.4,47.8,10.24,1.43,0.85,10.88,1.3,4.94,17.58,264.42,558.65,7.97,0
[025560],미래산업,12,2018,295.29,232.42,30.55,69.45,43.98,10.46,45.62,-6.62,-4.7,-19.85,-23.01,-124.41,0.0,0.0,0.0,-7.98,0
[218150],미래생명자원,12,2018,1079.59,881.21,5.84,94.16,6.2,95.83,55.35,1.66,1.49,5.09,15.16,-4.28,20.1,186.37,88.67,59.01,0
[007120],미래아이앤지,12,2018,1565.59,1564.04,4.23,95.77,4.41,645.41,36.75,-4.44,-4.24,-16.19,-15.91,-43.01,0.0,0.0,0.0,-117.51,0
[049950],미래컴퍼니,12,2018,280.37,213.75,27.13,72.87,37.24,108.2,46.77,4.81,3.18,-14.12,3.91,-15.65,0.0,0.0,0.0,17.2,0
[002840],미원상사,12,2018,359.34,205.55,19.59,80.41,24.37,78.29,33.79,2.97,2.4,11.1,10.11,40.18,0.0,0.0,0.0,60.2,0
[268280],미원에스씨,12,2018,493.61,291.49,20.36,79.64,25.57,24.39,49.95,4.43,3.62,25.65,18.94,66.05,36.27,146.0,185.85,38.24,0
[134380],미원화학,12,2018,1812.37,1426.17,8.15,91.85,8.87,460.29,34.63,2.13,1.9,2.25,7.82,-32.94,0.0,0.0,0.0,166.92,0
[003650],미창석유공업,12,2018,670.63,546.07,11.69,88.31,13.24,77.53,63.92,1.08,0.95,0.83,0.86,-18.51,0.0,0.0,0.0,36.5,0
[059090],미코,12,2018,168.26,131.3,47.92,52.08,92.01,70.91,15.85,2.36,1.31,25.55,9.08,5.32,0.0,0.0,0.0,10.06,0
[206640],바디텍메드,12,2018,436.55,348.39,33.31,66.69,49.96,144.59,44.28,-0.64,-0.43,-3.22,-3.25,11.68,14.0,137.75,92.55,26.77,0
[053030],바이넥스,12,2018,143.74,110.14,20.32,79.68,25.51,35.14,8.69,1.13,0.9,13.82,16.05,69.81,14.75,224.73,445.22,36.94,0
[084990],바이로메드,12,2018,342.72,340.97,49.13,50.87,96.59,76.54,31.78,-4.76,-3.2,50.13,-16.7,-0.49,0.0,0.0,0.0,-4.57,1
[064550],바이오니아,12,2018,134.43,100.47,43.57,56.43,77.2,13.26,11.27,-7.35,-3.85,18.1,39.89,-13.3,8.65,68.65,186.09,-28.4,0
[208710],바이오로그디바이스,12,2018,142.4,139.24,53.99,46.01,117.32,4.59,20.68,0.47,0.25,20.11,-6.79,12.22,31.6,1100.99,246.62,-17.89,0
[086820],바이오솔루션,12,2018,2029.62,1850.46,7.19,92.81,7.75,152.53,76.66,1.26,1.12,156.2,309.28,176.15,8.74,402.05,21.9,26.99,0
[038460],바이오스마트,12,2018,145.86,115.73,19.63,80.37,24.43,24.04,8.35,1.44,1.09,8.69,23.69,6.45,16.37,286.09,492.68,41.96,0
[086040],바이오톡스텍,12,2018,56.88,54.4,44.22,55.78,79.28,17.13,-17.05,3.0,1.61,7.38,16.79,-9.73,0.0,0.0,-0.0,7.16,0
[032980],바이온,12,2018,128.54,105.51,28.7,71.3,40.25,18.04,7.93,-7.49,-5.11,25.98,39.97,45.93,0.0,0.0,0.0,-42.37,0
[043150],바텍,12,2018,218.86,179.53,31.26,68.74,45.47,35.37,21.92,2.89,1.94,6.51,11.38,9.61,0.0,0.0,0.0,23.48,0
[267790],배럴,12,2018,1173.51,843.35,6.96,93.04,7.48,388.03,74.68,4.69,4.04,131.99,208.11,25.83,41.83,163.88,131.42,82.08,0
[001340],백광산업,12,2018,38.49,30.8,48.3,51.7,93.42,9.42,-21.73,3.93,1.93,6.32,18.21,71.67,0.0,0.0,-0.0,24.38,0
[046310],백금T&A,12,2018,168.09,165.63,37.33,62.67,59.56,26.64,20.8,3.27,1.88,-0.51,18.96,11.65,23.02,3803.37,277.33,15.05,0
[035150],백산,12,2018,131.72,112.45,44.12,55.88,78.95,10.99,11.06,2.35,1.43,28.84,7.26,-5.02,22.41,317.38,362.65,6.15,0
[066410],버킷스튜디오,12,2018,106.64,106.52,54.5,45.5,119.78,79.2,3.62,-13.37,-8.41,41.34,-26.57,-12.56,0.0,0.0,0.0,4.51,0
[177350],베셀,12,2018,135.6,76.73,64.42,35.58,181.09,4.14,17.29,0.0,0.0,-12.43,-33.19,-21.09,20.71,155.16,286.75,-14.98,0
[007210],벽산,12,2018,151.8,136.98,37.05,62.95,58.85,70.72,12.72,1.14,0.73,7.94,3.75,-9.14,0.0,0.0,0.0,-3.44,0
[225530],보광산업,12,2018,178.38,174.5,37.7,62.3,60.52,60.13,19.81,1.97,1.25,2.28,-1.58,-39.27,10.21,697.93,132.77,15.19,0
[250000],보라티알,12,2018,619.72,436.52,11.01,88.99,12.38,138.05,56.6,2.34,1.94,-6.25,7.61,-18.67,0.0,0.0,0.0,-8.76,0
[002760],보락,12,2018,419.31,217.57,17.92,82.08,21.83,83.76,25.3,0.64,0.53,2.87,1.26,0.41,16.06,95.31,167.42,35.35,0
[014100],보령메디앙스,12,2018,108.74,63.55,65.37,34.63,188.8,12.04,3.75,0.99,0.37,22.19,3.1,-9.75,26.79,127.53,1352.22,-0.1,1
[004740],보루네오가구,12,2018,35.47,28.44,88.54,11.46,3.9,0.14,-40.11,-34.34,-3.21,-34.59,-72.95,-97.46,0.0,0.0,-0.0,-15.17,1
[006910],보성파워텍,12,2018,164.12,90.91,36.28,63.72,56.95,37.75,21.93,-1.61,-1.07,2.51,-5.94,-322.19,0.0,0.0,0.0,-25.32,0
[000890],보해양조,12,2018,100.53,58.28,65.34,34.66,188.49,12.12,0.2,-8.3,-3.35,-7.76,-30.1,-37.55,9.74,64.65,-920.18,-1.34,0
[226340],본느,12,2018,325.19,268.26,22.75,77.25,29.45,0.14,48.67,0.94,0.71,156.2,183.25,27.89,0.0,0.0,0.0,-72.82,0
[003000],부광약품,12,2018,577.96,487.14,15.83,84.17,18.8,258.59,35.9,0.0,0.0,99.95,87.73,41.29,12.67,129.82,82.21,9.69,0
[026940],부국철강,12,2018,817.98,563.68,9.29,90.71,10.24,139.99,65.34,0.46,0.41,-4.55,-0.2,-13.51,0.0,0.0,0.0,30.39,0
[014470],부방,12,2018,1511.04,1510.62,7.21,92.79,7.77,482.39,7.29,-0.04,-0.04,-3.5,-0.17,-34.3,0.0,0.0,0.0,37.46,0
[011390],부산산업,12,2018,161.6,156.52,22.71,77.29,29.38,55.77,10.67,1.52,1.17,3.56,4.68,38.69,17.86,2002.76,531.52,27.82,0
[005030],부산주공,12,2018,48.27,28.23,81.43,18.57,438.58,0.14,-28.05,-8.7,-1.77,1.47,-15.03,-24.16,0.0,0.0,-0.0,-3.43,0
[100120],뷰웍스,12,2018,965.61,760.85,8.07,91.93,8.78,415.62,57.57,0.0,0.0,11.31,11.25,-2.43,0.0,0.0,0.0,180.23,0
[064480],브리지텍,12,2018,213.21,212.29,29.72,70.28,42.28,99.01,32.56,1.25,0.96,8.15,-8.45,-322.19,0.0,0.0,0.0,25.27,0
[251630],브이원텍,12,2018,1417.97,1337.83,6.07,93.93,6.46,342.49,76.66,0.0,0.0,-6.84,25.72,11.6,15.89,112.93,59.38,0.0,0
[033560],블루콤,12,2018,1649.45,1561.78,4.14,95.86,4.18,204.59,53.82,0.46,0.43,-3.27,1.22,-53.25,8.76,260.33,44.53,-33.8,0
[121800],비덴트,12,2018,711.69,594.36,13.9,86.1,16.14,205.66,18.23,0.0,0.0,73.31,74.49,63.36,2.23,45.5,31.59,1.18,0
[100220],비상교육,12,2018,325.73,268.91,15.03,84.97,17.69,5.94,30.99,0.91,0.77,1.15,1.96,-6.25,0.0,0.0,0.0,71.85,0
[141000],비아트론,12,2018,488.16,453.51,16.53,83.47,19.81,21.02,61.37,5.16,4.17,11.48,19.21,24.15,0.0,0.0,0.0,116.67,0
[090460],비에이치,12,2018,142.67,135.68,55.04,44.96,122.43,32.86,19.44,10.41,4.2,-9.38,12.59,30.66,0.0,0.0,0.0,62.8,0
[083650],비에이치아이,12,2018,50.17,48.35,76.0,24.0,316.68,0.83,-33.77,-7.12,-1.83,-13.58,-23.78,-98.6,13.05,956.38,-121.68,7.02,0
[082920],비츠로셀,12,2018,240.42,131.12,17.0,83.0,20.48,15.43,20.96,3.32,2.73,9.24,11.25,500.31,0.0,0.0,0.0,67.52,0
[032850],비트컴퓨터,12,2018,169.17,162.83,24.63,75.37,32.68,12.19,14.15,-0.09,-0.07,4.65,-0.52,-61.88,14.9,2141.46,253.68,-4.88,0
[238200],비피도,12,2018,2029.62,1850.46,4.31,95.69,4.5,342.54,70.21,0.9,0.68,26.84,141.83,19.54,0.0,0.0,0.0,202.65,0
[093190],빅솔론,12,2018,1141.3,898.87,7.3,92.7,7.87,263.6,69.01,2.55,2.34,3.4,5.61,-10.26,0.0,0.0,0.0,90.36,0
[005180],빙그레,12,2018,395.52,355.48,16.7,83.3,20.05,25.99,43.46,0.0,0.0,2.57,2.67,8.7,32.72,549.49,203.05,64.08,0
[072950],빛샘전자,12,2018,613.96,608.75,10.65,89.35,11.92,53.41,39.05,0.93,0.83,3.33,2.71,-21.81,0.0,0.0,0.0,36.03,0
[332570],사우스케이프,12,2018,78.27,39.6,25.02,74.98,33.37,6.09,-2.92,0.05,0.04,116.02,82.54,62.6,1.85,52.3,-166.33,10.86,0
